species ID,Phylum,Class,Order,Suborder,Infraorder,Family,Subfamily,Genus,revised species name,tagged species name,total number of specimens,specimens Serial No,image file name,Microscrope photo No,SLR photo No,显微镜照片数量,相机照片数量,跑数据照片总数,备注,Stage,age  from,age  to,mean age value,Locality,Longitude,Latitude,Horizon,Reference (specimens firstly published),collection No
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,63691,63691Glyptograptus_austrodentatus.jpg,10,11,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Shengping Village in Xing'an County, Guilin City, Guangxi Province",110.681,25.616,Huangai Formation,"Chen, X. 1982. Early Ordovician Exigraptus and Glyptograptus from Xingan, N. Guangxi and the origin of biserial axonophorous graptolites[J]. Acta Palaeontologica Sinica, 21: 505-515.",QN45
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,63692,63692Glyptograptus_austrodentatus.jpg,10,11,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Shengping Village in Xing'an County, Guilin City, Guangxi Province",110.681,25.616,Huangai Formation,"Chen, X. 1982. Early Ordovician Exigraptus and Glyptograptus from Xingan, N. Guangxi and the origin of biserial axonophorous graptolites[J]. Acta Palaeontologica Sinica, 21: 505-515.",QN45
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,63693,63693Glyptograptus_austrodentatus.jpg,10,7,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Shengping Village in Xing'an County, Guilin City, Guangxi Province",110.681,25.616,Huangai Formation,"Chen, X. 1982. Early Ordovician Exigraptus and Glyptograptus from Xingan, N. Guangxi and the origin of biserial axonophorous graptolites[J]. Acta Palaeontologica Sinica, 21: 505-515.",QN45
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,63694,63694Glyptograptus_austrodentatus.jpg,10,9,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Shengping Village in Xing'an County, Guilin City, Guangxi Province",110.681,25.616,Huangai Formation,"Chen, X. 1982. Early Ordovician Exigraptus and Glyptograptus from Xingan, N. Guangxi and the origin of biserial axonophorous graptolites[J]. Acta Palaeontologica Sinica, 21: 505-515.",QN45
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,63697,63697Glyptograptus_austrodentatus.jpg,20,16,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Shengping Village in Xing'an County, Guilin City, Guangxi Province",110.681,25.616,Huangai Formation,"Chen, X. 1982. Early Ordovician Exigraptus and Glyptograptus from Xingan, N. Guangxi and the origin of biserial axonophorous graptolites[J]. Acta Palaeontologica Sinica, 21: 505-515.",QN45
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,56509,56509Glyptograptus_austrodentatus.jpg,10,10,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Jiangjunling in Hulo Town, Ningguo City, Anhui Province",118.786,30.351,Ningkuo Formation,"Li, J.J. 1983. Zonation and correlation of Ordovician rocks in southern Anhui with a note on some important graptolites. Bulletin of Nanjing Institute of Geology and Palaeontology, Academia Sinica,6: 133-158.",
65,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,15,76936,76936Glyptograptus_dentatus.jpg,13,13,194,169,,已拍已标，幼年体，未放审核,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Xinchang Village in Taishan City, Guangdong Province",112.531,21.966,Xiahuangkeng Formation,"Li, J.J., Ge, M.Y., Chen, X. 1987. Ordovician graptolites from Taishan, Guangdong. Bulletin of Nanjing Institute of Geology and Palaeontology, Academia Sinica, 12: 95-134.",ACQ21
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,76937,76937Glyptograptus_dentatus.jpg,13,9,,,,已拍，已标，未放审核,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Xinchang Village in Taishan City, Guangdong Province",112.531,21.966,Xiahuangkeng Formation,"Li, J.J., Ge, M.Y., Chen, X. 1987. Ordovician graptolites from Taishan, Guangdong. Bulletin of Nanjing Institute of Geology and Palaeontology, Academia Sinica, 12: 95-134.",ACQ19
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,76938,76938Glyptograptus_dentatus.jpg,14,8,,,,已拍已标，幼年体，未放审核,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Xinchang Village in Taishan City, Guangdong Province",112.531,21.966,Xiahuangkeng Formation,"Li, J.J., Ge, M.Y., Chen, X. 1987. Ordovician graptolites from Taishan, Guangdong. Bulletin of Nanjing Institute of Geology and Palaeontology, Academia Sinica, 12: 95-134.",ACQ21
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,76939,76939Glyptograptus_dentatus.jpg,14,7,,,,已拍已标，幼年体，未放审核,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Xinchang Village in Taishan City, Guangdong Province",112.531,21.966,Xiahuangkeng Formation,"Li, J.J., Ge, M.Y., Chen, X. 1987. Ordovician graptolites from Taishan, Guangdong. Bulletin of Nanjing Institute of Geology and Palaeontology, Academia Sinica, 12: 95-134.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,106520,106520Glyptograptus_dentatus.jpg,11,8,,,,已拍未标，标本上有三个号，无法辨认,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Hangwula in Alashan League, Inner Mongolia",105.628,38.757,Woboer Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,106521,106521Glyptograptus_dentatus.jpg,10,7,,,,已拍未标,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Hangwula in Alashan League, Inner Mongolia",105.628,38.757,Woboer Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,106522,106522Glyptograptus_dentatus.jpg,10,7,,,,已拍未标,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Hangwula in Alashan League, Inner Mongolia",105.628,38.757,Woboer Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,9741,9741Glyptograptus_dentatus.jpg,10,12,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Huangnigang Village in Jiangshan City, Zhejiang Province",118.629,28.77,Ningkuo Formation,"Mu, E.Z., Li, J.J. 1958. Scandent graptolites from the Ningkuo Shale of the Kiangshan–Changshan area, western Chekiang. Acta Palaeontologica Sinica 6(4), 391–427.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,9742,9742Glyptograptus_dentatus.jpg,16,18,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Huangnigang Village in Jiangshan City, Zhejiang Province",118.629,28.77,Ningkuo Formation,"Mu, E.Z., Li, J.J. 1958. Scandent graptolites from the Ningkuo Shale of the Kiangshan–Changshan area, western Chekiang. Acta Palaeontologica Sinica 6(4), 391–427.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,9743,9743Glyptograptus_dentatus.jpg,10,13,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Huangnigang Village in Jiangshan City, Zhejiang Province",118.629,28.77,Ningkuo Formation,"Mu, E.Z., Li, J.J. 1958. Scandent graptolites from the Ningkuo Shale of the Kiangshan–Changshan area, western Chekiang. Acta Palaeontologica Sinica 6(4), 391–427.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,9744,9744Glyptograptus_dentatus.jpg,16,13,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Huangnigang Village in Jiangshan City, Zhejiang Province",118.629,28.77,Ningkuo Formation,"Mu, E.Z., Li, J.J. 1958. Scandent graptolites from the Ningkuo Shale of the Kiangshan–Changshan area, western Chekiang. Acta Palaeontologica Sinica 6(4), 391–427.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,9745,9745Glyptograptus_dentatus.jpg,19,12,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Huangnigang Village in Jiangshan City, Zhejiang Province",118.629,28.77,Ningkuo Formation,"Mu, E.Z., Li, J.J. 1958. Scandent graptolites from the Ningkuo Shale of the Kiangshan–Changshan area, western Chekiang. Acta Palaeontologica Sinica 6(4), 391–427.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,10836,10836Glyptograptus_dentatus.jpg,14,14,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Shihuigou in Dachaidan Town, Qinghai Province",95.362,37.861,Shihuigou Formation,"Mu, A.T, Lee, C.K., Geh, M.Y., et al. 1962. Graptolites from Chilianshan. Geology of Chilianshan, 4(2): 1-168.",NZ63
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,10837,10837Glyptograptus_dentatus.jpg,13,15,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Shihuigou in Dachaidan Town, Qinghai Province",95.362,37.861,Shihuigou Formation,"Mu, A.T, Lee, C.K., Geh, M.Y., et al. 1962. Graptolites from Chilianshan. Geology of Chilianshan, 4(2): 1-168.",NZ63
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus dentatus ,Glyptograptus dentatus,,63712,63712Glyptograptus_dentatus.jpg,11,13,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Shengping Village in Xing'an County, Guilin City, Guangxi Province",110.681,25.616,Huangai Formation,"Chen, X. 1982. Early Ordovician Exigraptus and Glyptograptus from Xingan, N. Guangxi and the origin of biserial axonophorous graptolites[J]. Acta Palaeontologica Sinica, 21: 505-515.",QN35
66,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Neograptina Štorch & others, 2011","Retiolitidae Lapworth, 1873","Petalolithinae Bulman, 1955",Glyptograptus,Glyptograptus elegans ,Glyptograptus elegans,15,53976,53976Glyptograptus_elegans.jpg,20,19,199,170,,,"Rhuddanian, Llandovery (early Silurian)",443.8,440.8,442.3,"Gongjiawu Village in Ningguo City, Anhui Province",119.124,30.678,Gaojiabian Formation,"Yang, D.Q., Ni, Y.N., Li, J.J., Chen, X., Lin, Y.K., Yu, J.H., Jiao, S.D., Fang, Y.T., Ge, M.Y., Mu, E. Z. 1983. Graptolites. In: Nanjing Institute of Geology and Mineral Resources (ed.). Paleontological Atlas of East China – Early Paleozoic Volume. Geological Publishing House, Beijing. 353–496.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Neograptina Štorch & others, 2011","Retiolitidae Lapworth, 1873","Petalolithinae Bulman, 1955",Glyptograptus,Glyptograptus elegans ,Glyptograptus elegans,,79394,79394Glyptograptus_elegans.jpg,11,10,,,,,"Rhuddanian, Llandovery (early Silurian)",443.8,440.8,442.3,"Tangjia Section in Yankou Village, Yuqian Town, Zhejiang Province",119.387,30.118,Anji Formation,"Ge, M.Y. 1984. The Graptolite Fauna of the Ordovician—Silurian Boundary Section in Yuqian, Zhejiang. 389-453. In Nanjing Institute of Geology and Palaeontology, Academia Sinica (ed.). Stratigraphy and palaeontology of systemic boundaries in China, Ordovician-Silurian boundary 1. Anhui Science and Technology Publishing House, Hefei, 516 pp.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Neograptina Štorch & others, 2011","Retiolitidae Lapworth, 1873","Petalolithinae Bulman, 1955",Glyptograptus,Glyptograptus elegans ,Glyptograptus elegans,,79395,79395Glyptograptus_elegans.jpg,10,11,,,,,"Rhuddanian, Llandovery (early Silurian)",443.8,440.8,442.3,"Tangjia Section in Yankou Village, Yuqian Town, Zhejiang Province",119.387,30.118,Anji Formation,"Ge, M.Y. 1984. The Graptolite Fauna of the Ordovician—Silurian Boundary Section in Yuqian, Zhejiang. 389-453. In Nanjing Institute of Geology and Palaeontology, Academia Sinica (ed.). Stratigraphy and palaeontology of systemic boundaries in China, Ordovician-Silurian boundary 1. Anhui Science and Technology Publishing House, Hefei, 516 pp.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Neograptina Štorch & others, 2011","Retiolitidae Lapworth, 1873","Petalolithinae Bulman, 1955",Glyptograptus,Glyptograptus elegans ,Glyptograptus elegans,,82485,82485Glyptograptus_elegans.jpg,15,12,,,,,"Rhuddanian, Llandovery (early Silurian)",443.8,440.8,442.3,"Beigong Village in Yunling Town, Jingxian County, Anhui Province",118.437,30.688,Gaojiabian Formation,"Li, J.J. 1984. Graptolites Across the Ordovician—Silurian Boundary from Jingxian, Anhui. 309-388. In Nanjing Institute of Geology and Palaeontology, Academia Sinica (ed.). Stratigraphy and palaeontology of systemic boundaries in China, Ordovician-Silurian boundary 1. Anhui Science and Technology Publishing House, Hefei, 516 pp.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Neograptina Štorch & others, 2011","Retiolitidae Lapworth, 1873","Petalolithinae Bulman, 1955",Glyptograptus,Glyptograptus elegans ,Glyptograptus elegans,,82486,82486Glyptograptus_elegans.jpg,16,17,,,,,"Rhuddanian, Llandovery (early Silurian)",443.8,440.8,442.3,"Beigong Village in Yunling Town, Jingxian County, Anhui Province",118.189,30.689,Gaojiabian Formation,"Li, J.J. 1984. Graptolites Across the Ordovician—Silurian Boundary from Jingxian, Anhui. 309-388. In Nanjing Institute of Geology and Palaeontology, Academia Sinica (ed.). Stratigraphy and palaeontology of systemic boundaries in China, Ordovician-Silurian boundary 1. Anhui Science and Technology Publishing House, Hefei, 516 pp.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Neograptina Štorch & others, 2011","Retiolitidae Lapworth, 1873","Petalolithinae Bulman, 1955",Glyptograptus,Glyptograptus elegans ,Glyptograptus elegans,,82488,82488Glyptograptus_elegans.jpg,16,13,,,,,"Rhuddanian, Llandovery (early Silurian)",443.8,440.8,442.3,"Beigong Village in Yunling Town, Jingxian County, Anhui Province",118.437,30.688,Gaojiabian Formation,"Li, J.J. 1984. Graptolites Across the Ordovician—Silurian Boundary from Jingxian, Anhui. 309-388. In Nanjing Institute of Geology and Palaeontology, Academia Sinica (ed.). Stratigraphy and palaeontology of systemic boundaries in China, Ordovician-Silurian boundary 1. Anhui Science and Technology Publishing House, Hefei, 516 pp.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Neograptina Štorch & others, 2011","Retiolitidae Lapworth, 1873","Petalolithinae Bulman, 1955",Glyptograptus,Glyptograptus elegans ,Glyptograptus elegans,,127439,127439Glyptograptus_elegans.jpg,14,10,,,,,"Rhuddanian, Llandovery (early Silurian)",443.8,440.8,442.3,"Caohu Drillcore 1 in Tarim Basin, Xinjiang ",81.885,37.435,Kepingtage Formation,"Ni, Y.N, Chen, X. 1997. Graptolites from bore cores of northern Tarim Basin, Xinjiang[J]. Acta Palaeont Sin, 36: 155-167.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Neograptina Štorch & others, 2011","Retiolitidae Lapworth, 1873","Petalolithinae Bulman, 1955",Glyptograptus,Glyptograptus elegans ,Glyptograptus elegans,,127440,127440Glyptograptus_elegans.jpg,11,13,,,,,"Rhuddanian, Llandovery (early Silurian)",443.8,440.8,442.3,"Caohu Drillcore 1 in Tarim Basin, Xinjiang ",81.885,37.435,Kepingtage Formation,"Ni, Y.N, Chen, X. 1997. Graptolites from bore cores of northern Tarim Basin, Xinjiang[J]. Acta Palaeont Sin, 36: 155-167.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Neograptina Štorch & others, 2011","Retiolitidae Lapworth, 1873","Petalolithinae Bulman, 1955",Glyptograptus,Glyptograptus elegans ,Glyptograptus elegans,,127441,127441Glyptograptus_elegans.jpg,11,14,,,,,"Rhuddanian, Llandovery (early Silurian)",443.8,440.8,442.3,"Caohu Drillcore 1 in Tarim Basin, Xinjiang ",81.885,37.435,Kepingtage Formation,"Ni, Y.N, Chen, X. 1997. Graptolites from bore cores of northern Tarim Basin, Xinjiang[J]. Acta Palaeont Sin, 36: 155-167.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Neograptina Štorch & others, 2011","Retiolitidae Lapworth, 1873","Petalolithinae Bulman, 1955",Glyptograptus,Glyptograptus elegans ,Glyptograptus elegans,,106523,106523Glyptograptus_elegans.jpg,10,8,,,,已拍未标,"Rhuddanian, Llandovery (early Silurian)",443.8,440.8,442.3,"Zhusilenghaierhan in Ejin Banner, Inner Mongolia",102.702,41.626,Guaizihu Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Neograptina Štorch & others, 2011","Retiolitidae Lapworth, 1873","Petalolithinae Bulman, 1955",Glyptograptus,Glyptograptus elegans ,Glyptograptus elegans,,106532,106532Glyptograptus_elegans.jpg,10,7,,,,已拍未标，黑石头,"Rhuddanian, Llandovery (early Silurian)",443.8,440.8,442.3,"Zhusilenghaierhan in Ejin Banner, Inner Mongolia",102.702,41.626,Guaizihu Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
